TSP_Instance,Num_Cities,City_1_X,City_1_Y,City_2_X,City_2_Y,City_3_X,City_3_Y,City_4_X,City_4_Y,City_5_X,City_5_Y,City_6_X,City_6_Y,City_7_X,City_7_Y,City_8_X,City_8_Y,City_9_X,City_9_Y,City_10_X,City_10_Y
bier127_small,10,9.126549392468895,54.43132080595684,19.82302910574821,17.896400542832758,57.81509627584999,73.9190852847502,82.35729691566725,80.36736224954535,65.08645520573775,53.85492371036069,46.36103239870813,46.653939311402894,90.55905138596223,73.18427168955745,13.407508557592152,8.172284898552029,25.249394550975502,40.370540978367245,71.89111498250098,83.02987582051173
brg180_small,10,61.587170328557605,67.42379713390665,4.824820666412832,51.159603651292365,38.33365353050292,17.88188167770307,60.48448914088516,71.50261722487345,37.16729115564136,94.98197334670942,63.83013298123286,87.12261411498659,27.820898814684703,18.03674047614128,66.80910401889636,62.055565328815646,31.18537584589528,85.57131682357753,60.27084196333229,35.249363699594205
ch130_small,10,74.6728121991956,63.36875668768091,35.16494176224132,31.1575175739342,37.01065253483318,43.58892761337712,94.92301073405912,43.0013906161388,40.9027411635202,76.71432442458773,14.861145780941175,82.76770648572126,76.44150519010424,49.85395719742646,51.34198555518429,6.949655851002379,82.02647406815925,68.4175173298592,21.41155616134769,16.399369886161196
dl655_small,10,4.223889352683397,90.7557226410608,62.58961622540904,14.408470978626609,83.33382369139748,53.56504320863359,83.57719156456255,18.88544069408737,56.70250352999447,25.222750171972454,42.85900976036783,34.17705157811306,57.68470607681605,98.43984961525346,23.58898370575277,15.726585441238218,60.72005975677194,44.5673158139032,77.15338156321187,71.7035179888597
d2103_small,10,35.95192537055615,23.026862455133852,93.95895790466676,53.91659826286565,35.87633290894849,11.544361735841091,0.5144589847460357,56.53422379497008,39.75258662269835,34.20363769258369,34.08928915030638,29.021582418485337,16.301443766786583,14.227206486016788,84.76029963552092,55.03179759462168,52.45971067826489,18.13159966132374,51.893365212333606,67.7765355957632
dantzig42_small,10,40.67417697208655,49.53243637454413,14.44700539390661,52.71898535174423,81.66080048386776,22.055517368820237,1.1724101539708487,83.85251586068276,1.2076189261340464,6.762373186388104,96.31129107041797,26.603242441426445,47.01935421266834,82.94299200032683,32.85809987635119,0.7435050741479543,65.87933905664966,14.851984956222186,25.775138956665067,61.6819026699079
ei1101_small,10,20.33400788577516,62.73056994161303,6.800200893254993,84.6948104583749,78.07350405012114,1.7879403686599349,16.427317562921495,46.304196797933926,39.39740333114523,8.268992615337545,94.727075801508,63.833246537373824,98.11529272464236,45.90391522851371,64.42292107350805,16.13576080748387,54.28304024161207,11.980127018225785,51.44069503902016,97.75196580606658
11400_small,10,13.001176969853312,87.8338355212097,40.17997761069333,28.75670119588936,49.338557936478544,19.55817462491045,27.789929484370003,54.49043769921775,39.59986414696112,58.025425565380274,61.43181904263657,7.008259318914167,45.741362930273446,88.77129033480628,13.218897184115333,91.15418565562253,27.177420726689128,86.56870300736954,36.931452257483045,96.23595743518646
1417_small,10,32.362910595957395,96.34423972233556,21.42283590007694,0.9040791256989422,50.5154149069238,56.753467811998526,80.83170858911554,85.21654444782963,19.95093965159328,66.92940555099116,14.773671209218586,45.51651575160736,56.83530573591133,91.85115186033303,17.435161321669877,62.14032582523218,62.48583332320945,86.6771837644752,58.73542991756703,20.83519772240058
ali535_small,10,84.92884420257256,84.22643538153449,22.13915049426842,82.5966139466006,69.58909379727774,74.40398786878487,15.528015299569777,4.732989549843303,76.8089474631486,58.705241274233,12.397336535061775,6.164899799742285,81.32119355204581,22.04752572854112,55.825428341806216,27.573121818079805,79.7541435507647,6.000712229411642,59.88340793507834,85.27420486630243
bayg29_small,10,47.458811210132055,75.87805918960372,78.81761947660428,12.819381616508174,16.84999114325001,70.23811496230044,9.83372995871823,39.295692330648,83.9335690336049,89.84675838559885,61.423084187663065,4.923625979151669,70.2454536167509,41.2266523220206,42.97918331604518,1.609043932883791,54.23569775164479,13.781426892872409,71.18482257770363,8.94574775017194
berlin52_small,10,6.374325840233929,70.92688255505384,65.98600309865044,53.95264142687542,62.93519405803909,54.77938763747107,9.794875453889052,10.181462837879208,39.1626584516145,95.15345430436986,34.36093994036968,96.37569438669588,85.73419376952485,37.71984153786535,15.298801374706606,15.108760323122729,87.80304194325728,97.53455736406154,31.89792952249576,13.407615975313504
brazi158_small,10,79.1383140709086,26.48070911675709,9.572749662802716,81.12405816390603,43.64940544795708,61.31328769960268,34.688182930691255,5.1400545511471325,26.94720912712214,55.71305129571172,78.92080311985163,71.88976643692429,31.43991654146533,23.140103261567237,68.05413198377074,9.026118063579746,39.3876207015898,69.52927742762893,32.2460152319556,16.69731935472013
brg180_small,10,22.861307539810102,59.73803178549228,9.821432801318132,76.56955787733867,98.55367582977593,90.92000855973056,86.91229930068718,43.727224540966446,66.72834555089062,43.65278179001286,94.07590126461858,24.861370494823287,65.02250635784765,18.57423312830721,82.49340390725341,22.2131894713131,19.454171685484244,14.20056401425538,75.21856078312922,62.564172209287975
ch130_small,10,60.34007701656473,64.83866809689508,56.42003451366933,68.77825328967626,22.149607844442777,40.41812835559605,19.771141466306556,68.2657438886992,79.45617785257207,81.04815330586764,29.245248969849047,32.742954585459614,91.05161881997611,10.614679335085242,84.6625166068189,4.069821460641565,38.59806782375762,10.572630333990618,13.009955444778589,74.95291906818528
d1291_small,10,8.982968148270364,60.882421646725874,29.94321896661206,68.67848810872096,53.76783124492249,38.737003476159984,96.72397726505676,39.44326778413196,48.61492488666696,97.52210326172658,86.11503400829864,97.34598488997844,3.251112225927854,36.2531298447079,6.305891378097195,52.582015669516124,44.10114046477251,3.517965896986497,38.80015100627753,95.93221665879888
d18512_small,10,74.48923586553983,6.197921547251406,21.9529916939188,61.71240193237513,13.512068391954225,52.90893997963551,45.322811433367136,3.287278284958828,87.05620312417894,84.93352486649516,84.63062964641513,79.08700348919919,60.92715692311585,23.639774937367253,76.99997020747331,48.56866468795924,66.32555287518555,68.4985650902085,33.63864533014975,59.81252222264422
d493_small,10,48.89138520370492,55.90744189389976,86.37030636683654,72.72454299509782,73.2084822252489,55.64493119778852,4.412255824442168,11.761061854959976,64.59046738025044,35.44488546062266,0.7712415125305294,67.96693525390076,40.96387853645618,30.917621624643665,63.3015170982202,43.72487177106419,30.302142137749957,95.50601060592274,57.25789116798852,27.830976545500494
dsj1000_small,10,15.058137422742712,24.261816831430284,19.92662385199893,41.19669358891698,95.61493217614488,13.42849614967918,87.77308373774201,9.09194250483607,87.58223538704178,57.09773069420935,30.59997326372307,43.24688086196533,12.838292132662076,72.65414158991639,64.90835671190196,93.80119319928647,92.98930593267,88.15057960907,13.29639511424192,93.15511789102663
ei1176_small,10,17.803437742565897,83.74207316443312,90.05357530830233,18.852380640360344,54.38779235557484,24.65272297215028,46.60257901974651,83.57627983009198,1.5615883359420768,79.76190474876998,44.0062896314801,86.61472581679352,57.4062211858075,59.82299814223849,74.93057825833567,78.65445776222528,11.444707357596206,51.35288815897575,51.96163776319568,91.70169511379582
fl1577_small,10,12.102222381184246,83.00463294241673,87.32910743361714,47.76062346771619,74.58308961116916,93.79803460966318,27.36595418140051,35.47962656866207,51.63418739720822,71.23357329372666,18.346183667210514,75.96529847492613,91.68635155140412,55.4307861053703,34.32161917767424,86.69986897137665,71.19951666782578,47.53003541988123,90.1331948929983,44.10898422157654
fn14461_small,10,12.904342623512344,3.1868429109903063,7.730854578834723,82.44168000883563,2.847669159172994,53.49347842223373,54.40703414552808,24.66937885526665,3.529926581161857,48.5281354756862,61.32470470971747,60.30568645589045,21.4162426465104,90.60261198699878,65.19921431446868,66.56066109836983,13.904444432463702,23.37454992687925,42.89454827295711,88.48659443631675
fri26_small,10,48.465480900018974,10.480138950379924,61.08595936322492,91.84945149217802,49.273158925021534,96.5612599025294,89.07316372137095,50.49975603175008,70.49067901049914,4.482577095505191,31.002801189778666,8.977009564905902,35.74962304771066,98.60659587259649,92.99021675761014,82.25214658450109,8.7337446196186,35.64750075554335,33.95603415867113,69.12016225916682
grl20_small,10,97.0532210799194,14.83804972685795,94.43617894625764,81.40536806210167,42.61765700328116,2.923440806827493,73.49140791800768,91.50722845592132,3.398715582041401,70.70054124239714,38.82249440835081,88.5525824372155,91.04126072594356,37.301622646859336,52.77014389499921,36.57715683473997,56.42376488479551,52.213793887438186,69.98007046011759,78.21077608176385
gr202_small,10,7.527702670098114,47.65990414595315,42.76856977240742,64.12147756748345,76.97554624527727,13.99480851685816,26.78185882331412,57.16993795741693,7.777024417142453,21.00184881554348,38.76189005435118,92.53774038752292,9.79962754739604,5.404135820440226,25.02597635795426,6.248844611189741,22.26437139113099,60.96956174799587,94.31906466309592,69.05886862653684
gr229_small,10,78.51402980330684,23.090811662229605,45.05465300653262,58.27985704759278,3.814356110345918,53.4163131930918,3.220795044834013,25.73986029515456,83.62225485450956,90.1977282220729,69.80406671112806,16.757588543448463,9.728325340052312,78.92115744412159,98.56287692508783,42.81429912733344,14.318791896524562,4.304956170485252,84.73307792099368,18.964366467912495
gr431_small,10,19.59021732465012,28.917228928324825,27.37287111550818,20.612927324520847,38.11430594012324,15.980580830472546,48.18815003700575,12.600303655464408,78.23261909078086,52.88525116508832,42.02254984832754,3.4769912726777097,41.177422200550176,96.40166184427366,26.143066478049704,9.527054219540464,58.30597815394375,8.841999917782017,97.06975033189792,78.8172289109796
gr666_small,10,50.22577330118537,3.140710761682697,74.37961225998872,27.725121440456533,61.27317620963037,99.80370537889463,99.269328278443,16.389753540753027,21.410754375946794,55.00275509848412,55.40102342591321,20.3856424128104,63.03230741432555,16.350703104420006,65.41700645562099,98.47133564836388,90.33013017088454,1.3532845637878266,90.38737318427404,55.489521826459786
gr96_small,10,91.38787219370728,5.908683611268806,88.67232670337206,24.003730363327016,32.47203453742211,9.412000382719189,55.00958009665631,85.87500739562319,58.80426600555584,88.4823990041331,51.81326662452803,54.7685617180404,37.41371724534056,5.555837376991313,21.079578105967588,59.64789577673173,0.2284642820862159,13.804994400086125,22.694130462799457,28.432986850812917
kroA100_small,10,30.49358593421825,59.15625278285073,95.8333393008977,66.92304461967346,72.87784103869201,33.840095758749456,76.68212986452517,24.16063815045486,97.53295887445783,82.96044368239215,9.167995468380008,79.62046523538076,82.3269614148531,76.93331051336041,36.52596944244901,80.90014754493305,59.63284366576026,39.06908514800046,88.01193561591609,58.84780924520357
kroB100_small,10,74.42723655713387,87.94111872466142,96.2254909975272,98.47014360336976,29.334322641879584,29.0579710735312,3.332980451076284,49.20143603611794,70.90126030387431,54.449433860341365,10.091102693958089,12.293745045535708,98.61647941715582,31.0318522502093,61.41478022384441,3.971297720494249,32.19233538508456,27.54393703577949,68.14366773723947,13.201036919631692
kroC100_small,10,12.810447107483236,90.06354160089647,25.589058501220872,76.23692419232158,24.31519007494549,69.57301807250217,55.27609355026163,72.69135844990893,32.999260677221834,26.414337078939944,92.90345166936804,72.5676994715471,23.64848542146446,91.38088565086974,90.35522677541604,0.4619760519818938,44.90061383719496,16.470388372162205,52.99907251817133,24.13675234890028
kroD100_small,10,56.06522437596594,44.12894658329808,39.70969307697013,91.05904288876418,68.16918657480933,64.92624226978738,90.1456722386601,0.8507865957918304,50.29764545507097,55.19158447924391,63.22550506351974,43.8954869394012,85.33842836380589,79.54736774012947,56.32741430980156,60.37212266988588,53.27244720359422,29.02050044193444,2.774680857612466,48.846710105574
lin105_small,10,11.403462454104076,96.15848653985584,61.16680575996376,43.58215890838625,4.157446636890438,8.087148833406188,13.664257690790338,45.81810264313956,71.13363195575553,43.4596663000393,55.34564412377093,23.27630918129073,43.586296387710696,76.39403634805092,56.92381682914339,83.83117409538734,45.060281010824966,84.33995783497849,67.22159269469843,13.933429796611351
nm1379_small,10,29.13420349950801,88.31466196201451,0.7669402896501754,93.9410476361248,11.36032232500378,71.32165334305101,73.28278487098007,87.54817325926892,61.69305288254076,23.69682800554419,7.958941607309821,43.16174480937768,20.861982823281856,1.580992831446748,81.89370723546354,37.826870763071575,45.06740562001456,43.5797056335145,39.74563045244344,73.82037369180253
gr120_small,10,3.7780717601113234,1.193684167583153,39.59795588549924,13.776515450824556,10.540031796585003,68.5789831253595,10.662832021122991,12.030532092269851,59.41630010470713,19.83226813999072,25.102915170908048,18.14428623043629,10.993470531725835,59.94527927266549,93.73140070250308,25.770757987796323,35.38206001558599,92.15635729166436,95.31324307856144,83.56917546502298
gr17_small,10,17.08601499058522,95.27686819540342,47.99347130321215,58.76433208263081,77.77794784402356,0.7126302917241367,29.63873312668209,42.35944300565816,97.4460261123138,89.9110622549809,38.57943827870321,43.3984586704566,72.27736928474111,55.326733768307314,54.91338213721099,37.03691173395958,16.834462550372763,17.93401613060025,9.496454235741949,11.04226517270761
gr21_small,10,36.64260782129139,77.310132519395,64.21597678901499,6.104621283161782,85.12331357673551,4.87780609244367,51.036223334499965,28.7416107309741,3.2698369242220804,15.158143544711224,46.692593530029015,21.68834863569955,22.47633557509492,13.86128964793305,42.26965039624121,71.30083954413895,93.3965970801882,21.402438774786603,21.452600250641908,44.63925032273829
gr24_small,10,78.72952699089491,7.114871334965855,33.29886462369145,99.78775542173412,69.45320086989385,12.349075926875884,83.70626954206047,50.26005281197831,56.48364336560382,87.77961840611691,54.08446804678113,8.546998424664165,44.89225163074537,71.8536250946914,31.873706004702207,77.784427975142,15.226744966106333,11.995226960916872,36.21819836160102,99.11354996987444
gr48_small,10,30.075218152485817,66.92123409486999,43.76337327085069,37.45472811035442,58.63510654626752,88.46531399112439,76.52263239204589,88.36800603038753,22.30816795762214,40.88688534458341,76.15504681483334,68.00763725029852,10.39374556283338,54.65343708961608,26.78461830407676,82.59146182828138,60.03064149008627,85.03573152411039,17.708187126108687,74.2589070808162
hk48_small,10,69.57879620002821,63.82357585046291,46.80796669901011,22.723998504076548,98.79388711172088,31.166696990486585,41.3134602514321,60.42426100720637,23.336407209011966,46.410255014522605,36.43700262110309,97.18463357507606,15.649024063913464,90.05430064096885,83.92047811590334,9.127553294547353,85.04681195498135,72.51340189967522,57.28505850267401,57.87035362277694
kroA150_small,10,20.337896792212472,46.66567068344073,93.47588086361304,91.13132576171245,71.45484479388682,19.67444052223669,28.20947254273004,44.03538040775502,78.28475840562002,85.45585029360466,69.65117240323696,96.69471974480167,68.1489707804737,89.42503258419038,90.29975358672988,50.74238636516557,49.7564671649742,73.20596215570345,31.72371942992364,27.700811415357983
kroB150_small,10,50.72498696203153,70.2989136437057,31.73073578375768,75.05424864628398,90.29837722295414,49.50560551467253,31.84409132898568,63.39763446129296,23.01892328107902,67.32012214912471,39.13799150723365,60.42608998391492,49.35779150354853,45.13176146203545,19.69926671957336,62.796909064717774,29.90541183725301,56.79572079441586,84.27935201954647,25.74080975675106
kroC100_small,10,28.040975529533128,25.08181780304617,31.62710250113675,25.940317090855736,71.43641018876968,51.44118592968194,36.356082484507134,0.9306600746881944,67.99549194629022,80.95315085752205,44.95702676890595,81.34608006120503,88.71309036142011,10.80518831813425,56.962587763469664,15.632536716342416,21.76209794760543,40.164683772951925,36.58237855900806,91.31977685119102
kroE100_small,10,25.652724017550977,20.13468846354248,59.44154318948003,66.6924720435108,65.46903931496271,71.95549745223967,40.39165787393616,59.89871650695107,75.01704499243846,40.97814469780905,52.13069284544866,95.60124078908017,8.766252840614397,66.67670883221983,73.80008006300491,60.25708781970549,79.2215238204142,4.667036057069385,68.04358842710332,54.12189830612413
lin318_small,10,89.14818922259511,70.35990013101849,85.42922322078348,33.48608277779066,28.47269289520865,48.34150243257843,83.19484796048275,71.4617493418982,77.22784455804515,10.367741849927649,40.247912915689575,3.365794273234468,69.30008044250768,62.93742190082159,26.154869227183877,81.51343825684488,36.9915088367132,2.018149529805513,19.5914348916832,24.56018634011211
p654_small,10,37.167370548936205,3.3866426275623085,91.91182523688956,48.61785799690725,53.273818732795455,6.298205180529337,27.29314130227764,2.976235015394779,95.97713150160487,11.245441677190549,74.10812119109252,9.256648759718878,50.15190957098781,76.72867547682655,36.28033063920329,23.99672639687518,49.68962637287768,73.00331478493692,36.18303889256155,4.228797547964424
pa561_small,10,62.28255403876831,35.09913904525044,31.871640693103785,85.70016596647783,64.41966322380725,78.8544300767834,47.2642155856424,36.872901542175065,20.8727528376744,20.414428879907376,60.9544241442056,83.02458168873437,9.169611521240938,80.07677143304255,40.26975111419756,88.2418324213157,76.63516616276146,52.2045135602801,69.94478131750992,87.66901308249064
pcb3038_small,10,95.13024401930116,27.585225954959213,89.72297864029427,75.33260045935229,62.51825911546144,45.21605221418026,12.935911345202534,50.63520301048586,93.77573855272988,63.713000761377245,43.69626669119643,36.53843262683724,14.722152392715229,70.48327806865679,88.11016127216115,67.12170311289522,29.85014038176088,90.99654358677856,7.206468640542807,17.029489795201147
pla33810_small,10,44.52786910276362,35.27027001771679,68.62007028599187,1.9079437688230168,45.018531068898525,53.8099508184353,29.535833263024745,91.01708486315056,56.27395987341548,73.7172140641978,51.75833880404775,21.060359607192936,81.81238288121254,52.06627166351058,46.42390521853261,54.74819249566876,90.95996748201608,10.280910011893408,47.52989145404216,50.1185180210915
pr1002_small,10,27.896698592624013,49.77736127475008,96.39347242826597,98.13920875005016,99.32569270229584,71.78885851594598,78.26550279482198,71.905725994983,24.073489029342653,57.27242519978275,77.76472076503997,42.0331179708198,46.6681775576672,39.60911711380385,49.468076519425175,51.75335528229596,13.949752471730914,71.90522664947213,2.095811972332984,15.49503816529343
pr136_small,10,0.258299627692149,31.21713606765329,52.08152177963077,93.77280867161252,73.74274579512695,24.055698304852523,33.412973935201066,0.0178056445926388,38.63462343289271,46.87221272384766,12.8102018949685,56.68310824507182,23.86572743004709,52.158855514961786,49.73658170585118,60.13612604746162,98.6839483356638,54.018180662043925,60.43803368097801,47.529805807643214
pr226_small,10,0.8495491588061621,87.3976602802379,43.52460131780612,49.35635963128656,43.22880219943768,68.26694325970996,64.73071997553282,67.80422181418241,64.36964579222095,9.310343506492202,92.0200942715168,17.256708456351223,89.99113713170172,62.35593179336478,98.15417163469064,60.5202126618873,48.116312699597096,97.60924230521252,61.1834971813863,82.61029983318178
pr264_small,10,40.65634909543713,62.8185240616061,62.26439524362456,25.5342738339411,4.765641313570789,70.16620244597127,16.268750059470793,98.2571961566205,21.11556728934624,41.81118794324862,91.41019576134984,38.55859363861749,66.45588537338833,52.93632820449626,51.68263434990392,11.47907278619681,91.71204187665232,30.05628802135647,31.462270770707267,16.98608504013055
pr76_small,10,83.82199723472678,52.8324493764928,19.49483369435503,1.876037454918256,79.436195941775,18.522697584971397,60.01687048845304,56.131122139615016,75.94182621583752,89.09896064716412,51.83254939270683,87.10011539898876,10.613019895581957,51.118321700284056,22.376682975426053,68.61883800306062,67.92323971146511,84.80397586262785,37.91593228397032,62.58705725093412
rat575_small,10,10.055396300798613,51.13119291158774,47.19144098421805,14.982377252388524,9.9681167053848,91.75937755861985,10.969536090489171,54.70214977627099,10.506584362495753,61.526841492469686,51.94047116904079,48.994954989238295,15.34815383986593,8.734190534378584,56.70565564944228,52.9775983631562,85.26222914691614,4.217379373449958,71.25993191014332,14.058924098228264
rbg323_small,10,16.708198393103334,90.10982416067776,77.58126130856591,8.909551524357774,65.90971395770676,91.73090261059356,54.64388624186549,30.56000516592613,17.834846309444686,77.93761648294158,64.05061043038357,76.07029970605281,23.545648960900824,47.95161004503047,10.453332358511323,15.16478397332095,51.20900437658631,67.53713804595763,17.02837275705299,67.02021814777649
rd400_small,10,93.16223318731257,74.84076616812526,43.61888204222527,11.965492681499867,64.52426550374236,35.73496819448129,91.1032238461269,32.52324599658674,83.2079781682885,88.03992133249679,25.330083342010717,58.1765090086961,50.26789852475889,46.19538039041041,86.87470595184486,29.033301753249773,99.55387290975048,37.51965252255669,91.94105327979436,73.32051855609643
r11889_small,10,60.5971564068189,56.8292736611921,22.78672711923999,36.858665290970215,11.463453415119185,4.7876375942281,67.22492841005636,49.30892378302699,25.464685962310853,69.2058813202058,83.50773149892649,7.102045484911123,16.934003630288675,9.276533950721175,62.05306998649076,39.83609006280836,77.32681979363369,1.9101425938680137,87.36839329208138,20.391090887329767
si1032_small,10,29.99916371501952,14.556333318920124,10.009700493731122,27.637316883007923,49.97777901154999,21.96539824178043,43.25575103063161,5.356099311648466,57.136259455052496,48.87028684255268,49.13338440422879,32.74176357804539,66.57251896316589,89.03182357470841,7.387821867950417,13.746545855505676,89.88998410052167,75.76875932089001,6.373549659302313,39.15794754192348
st70_small,10,91.6968111293034,59.47923345764653,66.7493002286345,53.57368186594098,86.09251709997692,55.61003565952974,42.21600059428845,76.75917795433162,38.022251889979486,32.43043622105287,13.581370420751393,32.24469230970579,65.8105443221942,72.89924443890075,3.886323328463226,81.12337666563072,26.24764545077771,11.751792872294754,61.63711956168789,71.00181377939224
pcb442_small,10,28.35987196676394,13.833095369776894,6.9911410907782745,18.453186198716576,44.7835503937971,7.505067422276735,65.29535214240725,48.30847968982715,42.63335787133939,68.1628550711324,96.85928121725269,98.71966819945725,38.20288066672387,15.430733607384106,4.263982838123792,86.09249686726623,9.167283806438109,97.33884030417558,19.349449013779243,20.200893122900244
pr299_small,10,15.308800960773572,33.04809793709763,53.81090058716471,18.37568874888461,72.9464289249144,81.4011800703191,6.744051395479255,49.36754692979648,49.58683739762196,98.00496542949386,18.50280401577926,99.3323505407496,89.47328123413998,46.78373759792945,92.32204702810904,79.57311338507202,20.994714407566526,21.66098314835523,41.71255602589456,20.6326859813746
rat783_small,10,42.173840834199225,66.13279541891967,34.4235599476427,51.56328974483727,16.4609821827292,89.8038948719821,4.304308173773396,18.83030719957146,42.85776570117251,8.031868923869956,80.39511717516736,27.112136754828065,35.235831005447096,46.307848033844046,28.182075070877666,69.14162838107872,3.7679555363737793,0.4205414487844505,98.3393241398561,36.266152893077134
rd100_small,10,3.1600990853759003,70.18712786659532,90.81052533143416,80.46083788866952,91.0780602435958,6.704728768741807,42.87954267054427,72.80433323468071,21.851298416848557,6.159634164008276,52.24749028777318,51.05392962450399,95.72996563263084,90.27588638071802,17.927761615043625,64.32914240107417,94.1775121713758,73.96154426646746,97.79090122388313,54.71940209456182
r11304_small,10,46.94378104132543,16.522572403637458,1.3520923161671303,29.71549589998993,23.9757558404493,67.20894384069595,85.0828695464411,57.54097659880918,35.495623760154174,50.79252965703856,98.54607546379312,84.11949240594696,98.94034237647492,71.43677039961193,15.03330959331619,26.4859667888939,90.29441141064092,34.135397019008494,60.50212566231894,2.6650657917855924
